"SMS_Text","Label"
"SALUD LOU! ¡SÍ, FUE UNA BUENA NOCHE! ¡VERGÜENZA! ¡NEVA VINO! C YA GAILxx,,,","legitimo"
"Hola... tengo el dinero da :),,,","legitimo"
"Ok entonces dime a qué hora vienes más tarde lor.,,,","legitimo"
"Repite las instrucciones nuevamente. ¿Cómo se llama la calle de tu casa?,,,","legitimo"
"""Muchas personas parecen especiales a primera vista, pero sólo muy pocas seguirán siendo especiales para ti hasta la última vez. Mantenlas hasta el final de la vida. Sh!jas"",,,","legitimo"
"Bastante bien. Pero no le digas que espere, se volverá complaciente...","legitimo"
"Lo siento, lo olvidé por completo * ¿Los publicaremos esta semana si todavía estás aquí?","legitimo"
"ERES LA CHICA MÁS HERMOSA QUE HE VISTO. TU MI BEBE VEN Y VEN A LA SALA COMUN,,,","legitimo"
"¿No podemos ver si podemos unirnos a Denis y Mina? ¿O Denis quiere estar a solas?","legitimo"
"Sen dijo que se unirá a su tío financiero en cbe...","legitimo"
"Sí... Oye, entonces un día el viernes podremos pedirle a Miwa y a Jiayin que se vayan al karaoke...","legitimo"
"""Llámame, soy senthil de hsbc."",,,","legitimo"
"""Especialmente porque hablo de Boston en mi declaración personal, ¡jaja! ¡Habría cambiado eso si me hubiera dado cuenta de que decía Nueva York! Ahora dice Boston"".","legitimo"
"De hecho, y por cierto, ¡fue o ambas cosas o no!","legitimo"
"""Urgente: llame al 09066649731 desde el teléfono fijo. Sus vacaciones de 4* en Ibiza de cortesía o �10,000 en efectivo esperan su cobro SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"",,,","smishing"
"Santo cristo vivo que te está tardando tanto,,,","legitimo"
"�� Piensa en qué comer esta noche.,,,","legitimo"
"""Gracias. Sí, volvemos al sol. Terminamos de cenar y regresamos al hotel 2 ahora. El tiempo vuela, hoy estamos juntos 4 exactamente un mes. Espero que tengamos muchos más meses por venir..."",,,","legitimo"
"Estamos en el lado opuesto de donde te dejamos...","legitimo"
"Sí. Izzit sigue lloviendo mucho porque estoy en e mrt y no puedo salir.,,,","legitimo"
"Envíame tu currículum :-),,,","legitimo"
"Dios, suerte en tus exámenes :-),,,","legitimo"
"O les preguntas a todos si el próximo sábado no puede. Si todos pueden hacerlo, entonces estoy bien.","legitimo"
"Lo siento, ese era mi tío. Me mantendré en contacto...","legitimo"
"Vi Guys and Dolls anoche con Patrick Swayze, fue genial...","legitimo"
"URGENTE Este es nuestro segundo intento de comunicarnos con U. Su premio de �900 de AYER todavía está pendiente de ser recogido. Para reclamar LLAMA YA 09061702893,,,","smishing"
"¡Papá Noel llamando! ¿A tus pequeños les gustaría recibir una llamada de Nochebuena? Llama al 09077818151 para reservar tu hora. Llamadas 1,50 ppm últimos 3 minutos 30 s T&C www.santacalling.com,,,","smishing"
"Sólo vuelve a casa. No quiero que seas miserable...","legitimo"
"No sé por qué no recibe tus mensajes...","legitimo"
"""Está bien, pero Tyler tuvo que irse, así que se lo compraremos y lo dejaremos en su casa más tarde esta noche. Nuestro pedido total es una cuarta parte, ¿tienes suficiente?""","legitimo"
"""El tipo del taller de autos que estaba coqueteando conmigo obtuvo mi número de teléfono del papeleo y me llamó y me envió un mensaje de texto. Estoy nervioso porque, por supuesto, ahora puede tener mi dirección. ¿Debería llamar a su jefe y decirle, sabiendo que esto podría hacer que lo despidan?""","legitimo"
"Lo contrario es hacer trampa. Eso no son matemáticas.,,,","legitimo"
"¿Cómo piensas gestionar eso?","legitimo"
"""Er, hola, las cosas no salieron según lo planeado... está cojeando lentamente a casa seguido de aa y con el escape colgando"",...","legitimo"
"Pido disculpas por la demora. Si maestros,,,","legitimo"
"Llámame cuando termines y luego vendré a recogerte.,,,","legitimo"
"¡PRIVADO! Su estado de cuenta de 2004 para 078498****7 muestra 786 puntos de bonificación no canjeados. Para reclamar llamar al 08719180219 Código Identificador: 45239 Vence el 05.06.05,,,","smishing"
"¿Qué pasa, mi propia oga? Dejé mi teléfono en casa y acabo de ver tus mensajes. Espero que estés bien. Que tengas un buen fin de semana.,,,","legitimo"
"""Pero no te preocupes, entiendo lo importante que es que me pongan en mi lugar con un castigo mal pensado ante lo peor que me ha pasado. Brb me voy a suicidar"",","legitimo"
"""Cariño, ¿puedes saber cuánto venden Predicted en Nigeria y cuántas veces se puede utilizar? Es muy importante tener una respuesta antes del lunes"",","legitimo"
"¿Edificio de administración allí? Puede que llegue un poco antes... Te llamaré cuando llegue...,,,","legitimo"
"""Para tu información, ahora estoy en nosotros, pásate por la habitación cuando quieras"",","legitimo"
"Ummmmmaah Muchos, muchos felices regresos del día d mi querido y dulce corazón.. FELIZ CUMPLEAÑOS querido...","legitimo"
"�� no hay trabajo en casa que hacer meh... ,,,","legitimo"
"Cualquier cosa es valiosa en sólo 2 situaciones: Primero- Antes de conseguirlo... Segundo- Después de perderlo...,,,","legitimo"
"Yo también. Mark está tardando una eternidad en recoger mi receta y el dolor está regresando...","legitimo"
"¿Cómo está tu periódico?,,,","legitimo"
"¿Tienes uno de menor capacidad? Bastante ex...,,,","legitimo"
"Mira los videos de Elige a tu nena @ sms.shsex.netUN fgkslpoPW fgkslpo,,,","smishing"
"¡Estoy bien! He estado pensando en ti...,,,","legitimo"
"Eres un ganador. Te han seleccionado especialmente. 2 Recibe �1000 en efectivo o unas vacaciones 4* (vuelos incluidos). Habla con un operador en vivo. 2 Reclama 0871277810710p/min (18).","smishing"
":-) :-),,,","legitimo"
"No lo pensé... || Bebe de grifo y bebe a las siete. || ¿Ese pub está en la calle Gas, junto a la calle Broad, junto al canal? || ¿De acuerdo?,,,","legitimo"
"Me voy a dormir. Estoy cansado de viajar.,,,","legitimo"
"""Jaja, justo lo que estaba pensando"",,,","legitimo"
"Sí, pero ahora no me está dando problemas, así que tal vez lo deje...","legitimo"
"Jajaja no. Sólo intento hacer que tu día sea un poco más interesante...","legitimo"
"""¿Cuánto tiempo pasará antes de recibir una respuesta? Simplemente posponga la admisión hasta el próximo semestre"",","legitimo"
"Po de :-):):-):-):-). No necesito trabajo aha.,,,","legitimo"
"Ratas. Oye, ¿alguna vez votaste por los próximos temas?","legitimo"
"""¡Nuevos móviles de 2004, DEBEN IR! Envíe un mensaje de texto: NOKIA al número: 89545 y ¡recoja el suyo hoy! Desde SOLO £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."",,,","smishing"
"Espero que tu orina te queme esta noche.,,,","legitimo"
"""OH RITO. BUENO, ESTOY CON MI MEJOR COMPAÑERO PETE, CON QUIEN SALÍA 4 A LA SEMANA AHORA ERA 2GEVA OTRA VEZ. HA PASADO MÁS DE UNA SEMANA."",,,","legitimo"
"¡Sí, no puedo esperar para festejar juntos!...","legitimo"
"....photoshop hace que mi computadora se apague.,,,","legitimo"
"Todos los chicos se burlaron de mí hoy. Ok no tengo ningún problema. Solo envié un mensaje solo por diversión...","legitimo"
"Ese es uno de los problemas, pero California está bien. No hay nieve, por lo que es manejable...","legitimo"
"¡PRIVADO! Su estado de cuenta de 2003 muestra 800 puntos SIM no canjeados. Llamar 08715203652 Código Identificador: 42810 Caduca el 29/10/0,,,","smishing"
"""Hmmm... Quizás sea la zona comercial, pero olvidé el nombre del hotel..."",,,","legitimo"
"""Genial, ¿eso será tarde o temprano esta noche?""","legitimo"
"Necesito detalles sobre ese trabajo en línea.,,,","legitimo"
"¡HAS GANADO! Como valioso cliente de Vodafone, nuestro ordenador le ha elegido a USTED para ganar un premio de 150 £. Coleccionar es fácil. Solo llama al 09061743386,,,","smishing"
"También te extraño. Orar inshah allah,,,","legitimo"
"Por favor, ayúdame a decirle a Ashley que no puedo encontrar su número.","legitimo"
"Estoy en el teatro de escape ahora. . Voy a ver KAVALAN en unos minutos...","legitimo"
"S.esto aumentará las posibilidades de ganar.,,,","legitimo"
"¿Quizás deberías buscar algo más que hacer?","legitimo"
"Gana los derechos de una esposa. No lo exijas. Yo también lo intento como marido. Veamos...","legitimo"
"Me gustó tu nueva casa,,,","legitimo"
"Estoy bien. Espero que tú también lo estés,,,","legitimo"
"""También en los cajeros automáticos de Carolina del Norte y Texas, simplemente iría al sitio de GRE y pagaría para que se envíen los resultados de la prueba"".","legitimo"
"Lo mismo para ti...,,,","legitimo"
"¡sí, bebé! ¡Necesito estirar y abrir tu coño!","legitimo"
"Gracias y ! ¡O bomba y cita como quería decir mi teléfono! ,,,","legitimo"
"De acuerdo...,,,","legitimo"
"""Oye, un chico que conozco está pisándome la nuca para conseguirle un poco de amigo, de todos modos, ¿podrías conseguirnos un semioruga esta noche?""...","legitimo"
"""\Response\"""" es una de las armas poderosas 2 que ocupan un lugar en el 'CORAZÓN' de otros... Entonces"", ""siempre da respuesta 2 a quién le importa 4 U\""""... Buenas noches..swt sueños..cuídate"""""",,","legitimo"
"El teléfono Nokia es precioso..,,,","legitimo"
"**MENSAJE GRATIS**Gracias por utilizar el servicio de suscripción a subastas. 18 . 150p/MSGRCVD 2 Saltar un texto de subasta FUERA. 2 Cancelar suscripción txt DETENER Atención al cliente 08718726270,,,","smishing"
"¡Amas de casa aburridas! ¡Chatea y ten citas ahora! 0871750.77.11! BT-tarifa nacional 10p/min solo desde teléfonos fijos!,,,","smishing"
"Lo siento... hoy no vendré a jugar... tengo clases de conducción...","legitimo"
"Lamento mucho haber prendido fuego a tu cabello...","legitimo"
"""Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"""" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"""""",,,","legitimo"
"Okey dokey cosas de capa y espada qué oh.,,,","legitimo"
"La celda de Dip está muerta. Así que iré con él. Será mejor que respondas, de lo contrario volveremos.,,,","legitimo"
"Bien. Usted sabe lo que quiero decir. Mensajes de texto,,,","legitimo"
"Hola, soy yijue. Me encantaría trabajar con todos para gek1510...,,,","legitimo"
"¡Jajaja! Ups lo siento! Divertirse. ,,,","legitimo"
"¿Qué pasó con lo del crucero?","legitimo"
"""¡Sé que ese sentimiento estaba harto de Pete! ¿Estaría con ellos, en otro lugar, en otro momento, tal vez?""","legitimo"
"lyricalladie (21/F) te invita a ser su amiga. Responda SÍ-910 o NO-910. Verla: www.SMS.ac/u/hmmross ¿PARAR? Enviar STOP FRND al 62468,,,","smishing"
"Los amigos más felices del mundo nunca tienen los mismos caracteres... Simplemente entienden mejor sus diferencias...","legitimo"
"¡No hay 1 tono POLIFÓNICO en tu mafia cada semana! Simplemente envíe un mensaje de texto con PT2 al 87575. ¡Primer tono GRATIS! Así que envíanos un mensaje de texto ahora y cuéntaselo a tus amigos. 150p/tono. 16 respuesta HL 4info,,,","smishing"
"Sí, simplemente abre el chat y haz clic en listas de amigos. Entonces haz la lista. Tan fácil como un pastel,,,","legitimo"
"Muy bien, Tyler tiene una crisis menor y tiene que regresar a casa antes de lo que pensaba, así que ven aquí lo antes posible.","legitimo"
"¿Cuándo/dónde te recojo?","legitimo"
"Como siempre, puedes llamarme después de 10 minutos.,,,","legitimo"
"Para muchas cosas, es un antibiótico y puede usarse para infecciones del pecho, abdomen y ginecología, incluso para infecciones de los huesos.","legitimo"
"Pobre chica no podrá ir un día lmao...","legitimo"
"O simplemente haz eso 6 veces...","legitimo"
"Los números de Vodafone actuales que terminan en 4882 son seleccionados para recibir un premio de 350 €. Si tu número coincide llama al 09064019014 para recibir tu premio de 350€.,,,","smishing"
"Tienes que tomar nota de todo a lo que está expuesta. También averigüe en su escuela si alguien más estaba vomitando. ¿Hay un perro o un gato en la casa? Avísame más tarde.,,,","legitimo"
"""Proverbio japonés: Si uno puede hacerlo, tú también puedes hacerlo, si nadie puede hacerlo, debes hacerlo. Versión india: Si uno puede hacerlo, QUE LO HAGA... Si nadie puede hacerlo, ¡¡DÉJALO!! Y finalmente la versión de Kerala: Si uno puede hacerlo, evita que lo haga... Si nadie puede hacerlo, haz un ataque contra ello..."",,","legitimo"
"Suena como si pudieras pasar mucho tiempo con ese dispositivo de castidad, muchacho... *sonríe*... O recibir tus palizas como un buen perro. ¿Vas a descansar en un largo y agradable baño ahora?","legitimo"
"Es peor si se usa hasta la mitad y luego se detiene. Es mejor que lo complete.,,,","legitimo"
"Miserable. No te dicen que los efectos secundarios de los anticonceptivos son calambres masivos y desgarradores durante los primeros 2 meses. No dormí nada anoche.,,,","legitimo"
"mandame el nuevo numero,,,","legitimo"
"Transmítale mis saludos...","legitimo"
"¿Quieres el último teléfono con vídeo? 750 en cualquier momento ¿algún minuto de red? ¿Alquiler de línea a mitad de precio? Responde o llama al 08000930705 para entrega mañana,,,","smishing"
"2 años y medio extrañé tu amistad :-),,,","legitimo"
"No puedo contestar el teléfono en este momento. Por favor envía un mensaje,,,","legitimo"
"Oh, por el amor de Dios, ella está en Tallahassee...","legitimo"
"""Jaja, esa era la primera persona a la que le iba a preguntar"",,,","legitimo"
"""¡Tienes garantizado el último teléfono Nokia, un reproductor iPod MP3 de 40 GB o un premio de £500! Palabra de texto: ¡RECOGER al número: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"",,,","smishing"
"Taka lor. ¿Qué hora quieres venir y mirarnos?","legitimo"
"*GRATIS* TONO DE LLAMADA POLIFÓNICO ¡Envía SUPER al 87131 para obtener tu TONO POLIFÓNICO GRATIS de la semana ahora! 16 SN PoBox202 NR31 7ZS suscripción 450pw,,,","smishing"
"""No, *no* quise publicarlo. Lo escribí, y como tantas otras veces te he escrito cosas, lo dejé ahí. Era lo que estaba sintiendo en ese momento. Estaba enojado. Antes de irme, presioné enviar y luego detener. No estaba allí. Revisé mi teléfono cuando llegué a mi auto. No estaba allí. Dijiste que no dormiste, que estabas aburrido. Entonces, ¿por qué ESE no sería el momento de limpiar, doblar? ¿Lavar la ropa, etc.? ¿Al menos hacer la cama?","legitimo"
"Warner Village 83118 C Colin Farrell en SWAT este fin de semana @Warner Village y obtenga 1 medicamento gratis. ¡Palomitas de maíz! Simplemente muestre msg+ticket@kiosk. Válido del 4 al 7 de diciembre de 2012. C t&c @kiosk. Responder Ofertas de películas SONY 4 mre,,,","smishing"
"¿Te conectarás hoy por la noche?","legitimo"
"Entonces ¿algo especial?,,,","legitimo"
"""Estoy en solihull, | ¿quieres algo?"",,,","legitimo"
"Servirá. Que tenga un buen día,,,","legitimo"
"LAMENTAMOS INFORMARLE QUE EL NHS HA COMETIDO UN ERROR. EN REALIDAD NUNCA NACIÓ. POR FAVOR INFORME 2 QUE SU HOSPITAL LOCAL 2B TERMINÓ.","legitimo"
"Me encanta esa sensación de lunes festivo incluso si tengo que ir al dentista en una hora...""","legitimo"
"Estoy de camino a tirupur.,,,","legitimo"
"""¡Gol! Arsenal 4 (Henry, 7 v Liverpool 2 Henry anota con un simple disparo desde 6 metros tras un pase de Bergkamp para darle al Arsenal un margen de 2 goles después de 78 minutos."",,,","smishing"
"Ya tienes un padre inestable. No se supone que sea trabajo del niño mantener a los padres... al menos no hasta que tengan la edad de The Ride. Se supone que debo estar allí para apoyarte. Y ahora te he lastimado. involuntario. Pero dolido de todos modos.,,,","legitimo"
"¡Hoy llevamos a Hooch a caminar y me caí! ¡Salpica! ¡Me rocé las rodillas y todo! ¡Debería haberse quedado en casa! ¡Nos vemos mañana! ,,,","legitimo"
"""Acabo de dejarlos, ya estoy de regreso"",,,","legitimo"
"""Esta es la segunda vez que intentamos contactarte. Ganaste el premio de 750 libras. ¡Reclamar 2 es fácil, llama al 08712101358 AHORA! Sólo 10 peniques por minuto. Tarifa nacional de BT"",,,","smishing"
"Sentado en mu esperando a que todos salgan de mi suite para poder darme una ducha...","legitimo"
"""G dice que nunca respondes tus mensajes de texto, confirma/rechaza"",,,","legitimo"
"""Es muy común escuchar ¿Cómo estás? ¿Qué estás haciendo? ¿Cómo estuvo tu día? Así que déjame preguntarte algo diferente. ¿Sonreíste hoy? Si no, hazlo ahora... Buenas noches"".","legitimo"
"Hola querido Llámame es urgente. No sé cuál es tu problema. No quieres trabajar o si tienes algún otro problema por lo menos dímelo. Esperando tu respuesta.,,,","legitimo"
